PROP_TYPE|LIST_NO|LIST_AGENT|LIST_OFFICE|STATUS|LIST_PRICE|STREET_NO|STREET_NAME|UNIT_NO|TOWN_NUM|AREA|ZIP_CODE|LENDER_OWNED|PHOTO_COUNT|PHOTO_DATE|PHOTO_MASK|LD_TYPE|LOT_SIZE|ACRE
LD|71081991|H6383848|H80006|ACT|75000|107|Brookline St||461||01469|N|1|5/17/2010 5:28:00 PM|1|A|384330|8.82
LD|71082038|FR000178|FR0223|ACT|189000|535|Davol St||161||02720|N|1|5/17/2010 4:54:00 PM|1|C|10019|0.23
LD|71082670|M9502705|M15000|ACT|129000|Lot 4B|Thrall Avenue||3140||06078|N|5|5/20/2010 10:55:00 PM|31|A|39014|0.89
LD|71082673|M9502705|M15000|ACT|189000|Lot 4C|Thrall Avenue||3140||06078|N|4|5/20/2010 10:55:00 PM|15|A|60021|1.37
LD|71084754|H6383848|H80006|ACT|95000|98|Bayberry Hill Rd||461||01474|N|1|5/21/2010 5:28:00 PM|1|A|228254|5.17
LD|71085002|A0000085|A98039|ACT|425000|Lot 1|Ingrid Lane||202||02066|N|7|10/9/2010 10:37:00 AM|127|A|179467|4.12
LD|71085403|A9500753|AC0314|ACT|1200000|306|Route 6a||115|ESA|02537|N|4|5/24/2010 10:58:00 AM|15|A|702623|16.13
LD|71085646|H4385476|H17100|ACT|30000|Lot 1|Flat Rock Rd||471||01366|N|1|3/8/2012 11:00:00 AM|1|A|65340|1.5
LD|71085921|K0002699|K95555|ACT|520000|0|Berlin Rd||405||01752|N|1|5/25/2010 11:10:00 AM|1|A|439520|10.09
LD|71086046|FR000539|FR0208|ACT|89900|485|Allen Street||156|NWE|02740|N|1|5/25/2010 12:53:00 PM|1|A|7120|0.16
LD|71086618|BB922701|BB6030|ACT|375000|909|Benton Hill Rd||572||01223|U|6|6/7/2010 11:34:00 AM|63|A|6083590|139.66
LD|71086988|H6383848|H80006|ACT|125000|90|Bayberry Hill Rd||461||01474|N|1|5/27/2010 11:33:00 AM|1|A|627264|14.4
LD|71087503|FR000174|FR0059|ACT|109900|o|Marvel Street||164||02777|N|1|5/28/2010 3:01:00 PM|1|A|75359|1.73
LD|71087671|TM006676|M80028|ACT|118000|Lot 6|Gunn Road||523||01351|N|1|5/28/2010 3:53:00 PM|1|A|45041|1.03
LD|71088347|K0002255|K95398|ACT|170000|26|South Rd||427||01566|N|7|6/3/2010 11:50:00 AM|127|A|275299|6.32
LD|71089130|M8001026|K95491|ACT|30000|0|Southbridge Rd||429||01571|N|2|6/2/2010 11:55:00 AM|3|A|20000|0.45
LD|71089154|M9500176|M95184|ACT|110000|0|Pease Road||853||01028|N|1|6/7/2010 12:35:00 PM|1|A|25000|0.57
LD|71089174|M9500176|M95184|ACT|110000|0|Southbend Lane||853||01028|N|2|6/7/2010 12:36:00 PM|3|A|25000|0.57
LD|71089283|H3683383|AC1949|ACT|23900|57|Clairmont St.||465||01440|N|0|6/2/2010 2:08:00 PM|0|A|27455|0.63
LD|71090247|G9500952|C95247|ACT|200000|73|Revere Street||326|ANN|01930|N|3|6/3/2010 4:21:00 PM|7|A|48351|1.1
LD|71090410|E0000SCS|M95341|ACT|69000|138|Dodwells Road||532||01026|N|1|6/24/2010 11:13:00 AM|1|A|304920|7
LD|71091217|K9503281|K95506|ACT|49900|0|RTE 148||418|25P|01068|N|10|6/5/2010 11:58:00 AM|1023|A|91476|2.1
LD|71091249|H4385476|H17100|ACT|49900|Lot 1|Wendell Road||506||01364|N|1|6/5/2010 1:34:00 PM|1|A|263973|6.06
LD|71091250|H4385476|H17100|ACT|49900|Lot 2|Wendell Road||506||01364|N|1|6/5/2010 1:34:00 PM|1|A|311018|7.14
LD|71091280|A0000399|BB9566|ACT|699900|Lot 2|Turner's Way||203||02061|N|4|6/5/2010 3:24:00 PM|15|A|207400|4.76
LD|71091503|M8000542|M95399|ACT|147000|92|Crooked Ledge Rd||861||01073|N|3|6/9/2010 1:06:00 PM|7|A|231708|5.32
LD|71091519|BB985184|BB533|ACT|750000|43.5|Crystal Ave L005||1055||03038|N|3|6/6/2010 9:42:00 PM|7|C|270000|6.19
LD|71091668|M0001591|AC0646|ACT|100000|Lot 6|Flynn Meadow||862||01085|U|2|6/7/2010 11:29:00 AM|3|A|30243.45|0.69
LD|71091683|M0001591|AC0646|ACT|100000|Lot 1|Flynn Meadow||862||01085|U|2|6/7/2010 11:44:00 AM|3|A|40394.5|0.92
LD|71091703|M0001591|AC0646|ACT|110000|Lot 7|Flynn Meadow||862||01085|U|2|6/7/2010 11:58:00 AM|3|A|32055.91|0.73
LD|71091737|M0001591|AC0646|ACT|140000|Lot 8|Flynn Meadow||862||01085|U|2|6/7/2010 12:26:00 PM|3|A|45810.68|1.05
LD|71091742|M0001591|AC0646|ACT|140000|Lot 9|Flynn Meadow||862||01085|U|2|6/7/2010 12:36:00 PM|3|A|35636|0.81
LD|71091749|M0001591|AC0646|ACT|150000|Lot 11|Flynn Meadow||862||01085|U|2|6/7/2010 12:43:00 PM|3|A|53766.9|1.23
LD|71091757|M0001591|AC0646|ACT|150000|Lot 12|Flynn Meadow||862||01085|U|2|6/7/2010 12:51:00 PM|3|A|59450.51|1.36
LD|71091763|M0001591|AC0646|ACT|140000|Lot 13|Flynn Meadow||862||01085|U|2|6/7/2010 12:56:00 PM|3|A|30291.94|0.69
LD|71091765|M0001591|AC0646|ACT|125000|Lot 16|Flynn Meadow||862||01085|U|2|6/7/2010 1:01:00 PM|3|A|30080.61|0.69
LD|71091773|M0001591|AC0646|ACT|125000|Lot 15|Flynn Meadow||862||01085|U|2|6/7/2010 1:07:00 PM|3|A|30401.52|0.69
LD|71091775|M0001591|AC0646|ACT|130000|Lot 19|Massey||862||01085|U|2|6/7/2010 1:11:00 PM|3|A|33042.98|0.75
LD|71091788|M0001591|AC0646|ACT|130000|Lot 18|Massey||862||01085|U|2|6/7/2010 1:23:00 PM|3|A|33826.59|0.77
LD|71091800|M0001591|AC0646|ACT|130000|Lot 17|Massey||862||01085|U|2|6/7/2010 1:33:00 PM|3|A|30493.72|0.7
LD|71091812|M0001591|AC0646|ACT|100000|Lot 21|Massey||862||01085|U|2|6/7/2010 1:46:00 PM|3|A|36267.63|0.83
LD|71091846|M0001591|AC0646|ACT|115000|Lot 20|Massey||862||01085|U|2|6/7/2010 2:13:00 PM|3|A|30309.82|0.69
LD|71091853|FR000540|A95340|ACT|300000|0|Masthead Lane||157|SDA|02748|U|1|6/14/2010 4:10:00 PM|1|A|119790|2.75
LD|71091863|M0001591|AC0646|ACT|100000|Lot 22|Massey||862||01085|U|2|6/7/2010 2:24:00 PM|3|A|33490.1|0.76
LD|71091877|M0001591|AC0646|ACT|110000|Lot 23|Massey||862||01085|U|2|6/7/2010 2:33:00 PM|3|A|32808.5|0.75
LD|71091886|M0001591|AC0646|ACT|120000|Lot 26|Massey||862||01085|U|2|6/7/2010 2:38:00 PM|3|A|37451.7|0.85
LD|71092229|M8000527|BB3028|ACT|117500|Lot 2|Nicholas Lane||862||01085|N|2|6/8/2010 8:54:00 AM|3|A|30057|0.69
LD|71092582|BB803281|A95517|ACT|225000|30|Temple St||186||02382|U|1|6/8/2010 3:37:00 PM|1|C|13938|0.32
LD|71092674|M0000444|AC0646|ACT|95000|Lot 2|Sunnyside Road||863||01077|N|6|8/18/2010 2:48:00 PM|12|A|41817|0.96
LD|71092721|FR000128|FR0074|ACT|530000|1794-F|Drift Road||160||02790|N|5|6/8/2010 6:08:00 PM|31|A|34412|0.79
LD|71092733|A0000451|A80021|ACT|109900|0|Oak Cliff Rd||193||02188|N|22|3/15/2012 9:53:00 PM|4194303|A|43560|1
LD|71092966|G0000172|G40400|ACT|299900|2|Martin Road||321|21Y|01949|N|6|3/23/2011 9:56:00 AM|63|A|40699|0.93
LD|71093924|TM006676|M80028|ACT|180000|LOT 1,|Owen Drive & E. Pleasant St.||526||01002|N|1|6/10/2010 3:35:00 PM|1|A|57026|1.3
LD|71093953|TM006676|M80028|ACT|180000|LOT 2,|Owen Drive & E. Pleasant St.||526||01002|N|1|6/10/2010 3:54:00 PM|1|A|40075|0.92
LD|71094018|TM006676|M80028|ACT|185000|LOT 3,|Owen Drive & E. Pleasant St.||526||01002|N|1|6/10/2010 5:08:00 PM|1|A|40909|0.93
LD|71094038|TM006676|M80028|ACT|170000|LOT 4,|Owen Drive & E. Pleasant St.||526||01002|N|1|6/10/2010 5:28:00 PM|1|A|54412|1.24
LD|71094132|BB801505|BB5301|ACT|140000|lot 2|Manley Street||183||02379|N|1|6/11/2010 2:33:00 PM|1|A|83690|1.92
LD|71094134|BB801505|BB5301|ACT|150000|lot 4|Manley Street||183||02379|N|1|6/11/2010 2:33:00 PM|1|A|93904|2.15
LD|71094137|BB801505|BB5301|ACT|150000|lot 5|Manley Street||183||02379|N|1|6/11/2010 2:33:00 PM|1|A|100722|2.31
LD|71094140|BB801505|BB5301|ACT|150000|lot 3|Manley Street||183||02379|N|1|6/11/2010 2:33:00 PM|1|A|90466|2.07
LD|71094606|C9500027|C95006|ACT|149900|4-5|Whittier Avennue||351||01860|N|3|6/11/2010 3:45:00 PM|7|A|15000|0.34
LD|71094622|H8000265|H92600|ACT|210000|0|Bryanwood Lane||459||01450|N|1|6/11/2010 3:56:00 PM|1|A|338311|7.76
LD|71094736|G8000031|G95190|ACT|890000|230|Littleton Rd||452||01451|N|4|11/14/2011 11:33:00 AM|15|A|723532|16.61
LD|71096247|NB112114|NB2863|ACT|99900|420-440|Chestnut Street||465||01440|N|8|8/12/2010 10:42:00 PM|255|A|23840|0.54
LD|71096682|M0000444|AC0646|ACT|104000|Lot 3|Sunnyside Road||863||01077|N|6|8/18/2010 2:46:00 PM|12|A|54014|1.24
LD|71097552|BB302323|BB3475|ACT|589000|76|(Lot 10) Carter Drive||46||01701|U|11|1/4/2011 4:12:00 PM|2047|A|49223|1.13
LD|71097554|BB302323|BB3475|ACT|389000|83|(Lot 13) Carter Drive||46||01701|U|3|2/26/2011 6:48:00 AM|7|A|43996|1.01
LD|71097595|TEAM0341|M95391|ACT|95000|0 (Lot 9)|Colebrook River Road||835||01034|N|2|6/17/2010 5:58:00 PM|3|A|10.04|0
LD|71098207|K0001087|H95151|ACT|899000|76-2|Coburn||402||01503|N|1|6/18/2010 6:44:00 PM|1|B|1084628|24.89
LD|71098383|NB111927|NB2641|ACT|289900|77|Pond  ( Rte 115 )||37|23Y|02056|N|16|6/19/2010 2:23:00 PM|65535|C|37026|0.85
LD|71099511|K8002205|K95084|ACT|69000|Lot 1|Oxbow Road||431||01540|N|6|6/22/2010 2:10:00 PM|63|A|374616|8.6
LD|71099544|K9502237|K95456|ACT|235000|236|Gulf St.||409||01545|N|4|6/22/2010 2:45:00 PM|15|A|145902|3.34
LD|71100658|BB954573|BB4605|ACT|5400000|241|Sutton Avenue||431||01540|N|3|7/6/2010 5:12:00 PM|7|A|7388647|169.61
LD|71100867|M0000806|AC0643|ACT|72000|Parcel 6|Doane Road||868||01082|N|4|6/27/2010 6:48:00 PM|15|A|64468|1.48
LD|71100882|M0000806|AC0643|ACT|72000|Parcel 5|Doane Street||868||01082|N|5|6/27/2010 6:46:00 PM|31|A|128938|2.96
LD|71100888|M0000806|AC0643|ACT|72000|Parcel 1|Doane Road||868||01082|N|5|6/27/2010 6:42:00 PM|31|A|81022|1.86
LD|71100912|K9502591|K95416|ACT|74900|LOT 2|Wilkinson Street||401|BUR|01606|N|4|6/25/2010 12:27:00 PM|15|A|7000|0.16
LD|71100944|A8001027|A19401|EXT|69900|48|Barlow Ave||117||02576|N|6|6/24/2010 3:41:00 PM|63|A|10700|0.24
LD|71101094|K9500576|K01349|ACT|170000|Lot 52|Shining Rock Drive||435||01534|N|9|6/24/2010 7:37:00 PM|511|A|20000|0.45
LD|71101101|K9500576|K01349|ACT|170000|Lot 55|Shining Rock Drive||435||01588|N|9|6/24/2010 7:36:00 PM|511|A|21893|0.5
LD|71101189|BB800283|BB4455|ACT|119900|Lot 0|Johnson St||173||02780|N|2|6/25/2010 7:44:00 AM|3|A|15253|0.35
LD|71101472|BB922701|BB6030|ACT|24000|Lot 106|Moberg Road||572||01223|U|3|6/29/2010 1:06:00 PM|7|A|93218|2.14
LD|71102050|A8001551|A29301|ACT|19000|0|California St.||208||02050|N|2|6/28/2010 7:19:00 AM|3|A|5000|0.11
LD|71102417|BB980772|BB1650|ACT|385000|42R|Highland St.||35|21K|02053|N|1|6/28/2010 5:28:00 PM|1|A|176418|4.05
LD|71102479|H6320137|H95149|ACT|800000|10|Jungle Road||454||01453|N|2|6/29/2010 2:41:00 PM|3|C|60984|1.4
LD|71102546|BB802540|BB4519|ACT|275000|LOT 10|Gibbons Lane||38||02093|U|1|7/12/2010 7:29:00 AM|1|A|40000|0.91
LD|71102950|F00330EM|F33001|ACT|149000|LOT 1|WATER STREET||352||01830|N|1|8/2/2010 1:34:00 PM|1|A|11464|0.26
LD|71102955|F00330EM|F33001|ACT|169000|LOT 2|WATER STREET||352|15R|01830|N|1|8/2/2010 1:35:00 PM|1|A|11724|0.26
LD|71102961|F00330EM|F33001|ACT|149000|LOT 3|WATER STREET||352|15R|01830|N|1|8/2/2010 1:36:00 PM|1|A|13417|0.3
LD|71103260|A9500333|A95634|EXT|8000|305-313|Bedford St.||186||02382|N|1|6/30/2010 1:06:00 PM|1|C|43560|1
LD|71103393|E9500340|M80028|ACT|585000|50|West State Street||860||01033|N|2|6/30/2010 4:40:00 PM|3|C|699500|16.05
LD|71103508|D0000735|BB9571|ACT|1100000|296|LIttleton Rd.||379||01886|N|5|1/4/2012 3:40:00 PM|31|C|40000|0.92
LD|71103521|NB110825|AC0565|ACT|299900|348|Winthrop St||173||02780|N|4|6/30/2010 11:21:00 PM|15|C|36590|0.84
LD|71104243|D9502916|D95214|ACT|675000|40|Tsienneto Rd.  C-585||1055||03038|N|1|7/2/2010 12:09:00 PM|1|A|1219680|28
LD|71104395|BB801505|BB5301|ACT|400000|522-A|Manley Street||183||02379|N|1|7/2/2010 4:23:00 PM|1|A|401199|9.21
LD|71104880|BB901018|AC1276|ACT|380000|17A & 18A|JEFFREY WAY||192||02072|U|1|7/7/2010 12:22:00 PM|1|A|243191|5.58
LD|71105064|H2368291|H24001|ACT|100000|2-94|School Street||466||01475|N|1|7/16/2010 4:20:00 PM|1|C|447361|10.27
LD|71105094|E0000MEM|E24501|ACT|95000|0|Fairgrounds Road||532||01026|N|7|7/7/2010 9:49:00 AM|127|A|2613600|60
LD|71105205|BB980768|BB1175|ACT|950000|LOT 2-A/B|GOULDING STREET E.||55||01770|U|1|7/7/2010 8:20:00 AM|1|A|14.23|0
LD|71105846|BB807015|BB3021|ACT|299000|0|Seaside Lane||150||02738|N|16|11/24/2010 11:30:00 AM|65535|A|10357|0.23
LD|71106275|M9502412|AC0643|ACT|125000|9|Drumlin Cir||855||01095|N|4|5/13/2011 9:22:00 PM|15|A|49658|1.14
LD|71106892|E0000MEM|E24501|ACT|75000|0|River Road||522||01342|N|9|11/24/2010 12:07:00 PM|511|A|40075|0.92
LD|71107051|BB802325|K01349|ACT|99000|Lot 1|Hazel Street||436||01569|N|1|7/9/2010 1:00:00 PM|1|A|216493|4.97
LD|71107235|C3286372|C95102|ACT|142500|23|Applehill Lane Lot 6||312||01904|N|1|7/9/2010 4:05:00 PM|1|A|73061|1.67
LD|71107239|C3286372|C95102|ACT|132500|18|Applehill Lane Lot 5||312||01904|N|1|7/9/2010 4:07:00 PM|1|A|11724|0.26
LD|71109017|M8000308|M95390|ACT|80000|B1 B2|Sabin St||867||01007|N|1|7/14/2010 7:10:00 AM|1|A|236580|5.43
LD|71109389|K0002001|K95441|ACT|500000|489|Central Tpke||434||01590|N|1|7/15/2010 10:06:00 PM|1|A|91083|2.09
LD|71110131|M9500684|M95197|ACT|88000|0|Wales Road||869||01010|N|1|4/7/2011 8:17:00 PM|1|A|708285|16.25
LD|71110324|D9500190|AC1831|ACT|335000|Lot 9|Captain Wilson Lane||375||01741|U|1|7/16/2010 1:53:00 PM|1|A|90061|2.06
LD|71110398|K0002284|K01337|ACT|599000|0|Flaherty Rd||415||01005|N|6|2/24/2012 1:47:00 PM|63|A|2905120|66.69
LD|71112542|K9503190|K95535|ACT|45000|8|Park Hill Rd||401||01607|N|1|7/21/2010 4:08:00 PM|1|A|9425|0.22
LD|71112543|M8000531|M36300|ACT|74900|Lot 1|Blair Road||834||01008|N|7|4/18/2011 4:00:00 PM|127|A|217800|5
LD|71113050|B8000399|B95162|ACT|1950000|1323|South Street||363||01810|N|1|7/22/2010 3:25:00 PM|1|C|2353400|54.02
LD|71113116|BB802325|K01349|ACT|395000|1316|Hill Street||435|WTV|01588|U|13|7/22/2010 4:21:00 PM|8191|B|2439360|56
LD|71113173|BB922032|BB5200|PCG|2000000|1|New Market SQ||1|005|02118|N|5|7/22/2010 6:13:00 PM|31|C|87120|2
LD|71113257|A9500395|A95432|ACT|237500|80|Cherry St||117|WAR|02571|N|8|7/22/2010 10:22:00 PM|255|A|52272|1.2
LD|71113370|E0000MEM|E24501|ACT|35000|Lot 1|Little Mohawk Road||512||01370|N|7|2/12/2012 12:21:00 PM|127|A|87120|2
LD|71113573|BB911114|NB1287|ACT|115000|Lot 1A|Groton||457||01464|N|1|7/23/2010 3:04:00 PM|1|A|63162|1.45
LD|71113857|H0608435|H95174|ACT|39900|0|Rindge State Road||463||01430|U|3|7/24/2010 11:47:00 AM|7|A|154860|3.55
LD|71114268|M9500387|J02000|ACT|139900|Lot 5B|Chicopee Street||860||01033|N|4|8/29/2011 3:20:00 PM|15|A|500940|11.5
LD|71114882|BB981017|AC0525|ACT|850000|0|Sonia Drive||180||02346|N|0|7/27/2010 12:57:00 PM|0|A|2778693|63.79
LD|71115132|H9423856|H10903|ACT|90000|0|Rollstone Rd., LOT 1||455||01420|N|1|7/27/2010 6:00:00 PM|1|A|21600|0.5
LD|71115169|BB923717|BB9039|ACT|55000|0|Sandisfield Rd||575||01255|N|1|7/27/2010 8:45:00 PM|1|A|354753|8.14
LD|71115192|A0002243|A01801|ACT|1000000|lot 44-5|Obery||213||02360|N|1|7/27/2010 9:39:00 PM|1|C|20632|0.47
LD|71115234|BB807055|BB2447|ACT|119900|0|Walnut St||433||01516|N|0|7/28/2010 7:10:00 AM|0|A|90605|2.08
LD|71115365|BB903278|BB4624|ACT|350000|00|Chestnut Street||180||02346|N|1|7/29/2010 12:16:00 PM|1|A|609840|14
LD|71115646|BB901578|BB6008|ACT|120000|Lot 72-20|Phelps Street||405||01752|N|6|11/15/2010 2:10:00 PM|63|A|60984|1.4
LD|71115712|M0000503|BB3028|ACT|149900|Lot 0|Orpin Road & Rt.143||562||01235|U|7|7/31/2010 8:38:00 AM|127|A|970081|22.26
LD|71115854|C4580526|C72900|ACT|280000|22|Woodwell Cir||346||01913|N|2|7/29/2010 7:32:00 AM|3|A|22100|0.51
LD|71116331|BB954621|BB5181|ACT|53000|0|Jacobs Hollow Rd.||572||01223|N|4|7/29/2010 7:58:00 PM|15|A|158994|3.65
LD|71116334|BB954621|BB5181|ACT|63000|0|Skyline Ridge Rd.||572||01223|N|5|7/29/2010 8:15:00 PM|31|A|195149|4.48
LD|71116344|BB954621|BB5181|ACT|40000|0|Perch Close||572||01223|N|6|8/10/2010 3:14:00 PM|63|A|93654|2.15
LD|71116456|BB805141|AC1998|ACT|199000|6|Genoa Street||311||01906|N|3|7/30/2010 8:57:00 AM|7|A|9925|0.22
LD|71116631|A0002243|A01801|ACT|1500000|lot 44-4|Obery||213||02360|N|1|7/30/2010 12:38:00 PM|1|C|66443|1.52
LD|71116753|BB903294|BB3430|ACT|89900|0|Read Street||67||02703|N|2|8/3/2010 10:06:00 AM|3|A|16657|0.38
LD|71117380|FR700023|BB5807|ACT|199900|0|Fisher Rd||157||02747|N|3|8/2/2010 9:41:00 AM|7|A|732679|16.81
LD|71118353|BB902844|BB8192|ACT|139900|0|Lewis St.||174||02715|N|1|8/10/2010 3:14:00 PM|1|C|35000|0.8
LD|71118733|BB302365|BB4015|ACT|229900|Lot 11|West Street||441||01757|N|1|8/10/2010 3:14:00 PM|0|C|166434|3.82
LD|71118941|FR000105|FR0026|ACT|4000000|S/S|Chace Road||162|ASO|02702|N|10|8/10/2010 3:14:00 PM|1023|B|24872760|571
LD|71119464|K8001213|K95416|ACT|159000|115R|Colonial Drive||409||01545|N|2|8/10/2010 3:14:00 PM|3|A|369300|8.47
LD|71119944|BB301797|BB0125|EXT|179900|lot 20|Cocasset Street||25||02035|N|2|8/10/2010 3:14:00 PM|3|A|58549|1.34
LD|71120117|FR000044|FR0008|ACT|79900|0|Watuppa Ave L:119||2002||02878|N|1|8/12/2010 9:54:00 AM|0|A|6970|0.16
LD|71120417|BB982401|BB2035|ACT|275000|0|Bedford Street||180|21T|02346|N|9|8/10/2010 3:14:00 PM|511|C|464350|10.66
LD|71120634|A9502442|A19401|ACT|145000|22|Ridgehill||102|SAB|02562|N|1|8/10/2010 3:14:00 PM|0|A|15246|0.35
LD|71120640|A9502442|A19401|ACT|115900|24|Ridgehill Ln||102|SAB|02562|N|1|8/10/2010 3:14:00 PM|0|A|16448|0.37
LD|71120648|A9502442|A19401|ACT|105900|23|Ridgehill Ln||102|SAB|02562|N|2|2/20/2012 10:13:00 AM|3|A|16173|0.37
LD|71120653|BB954777|BB9085|ACT|6950000|47|Washington Rd||2001||02837|N|30|8/16/2010 9:21:00 PM|408|A|509652|11.7
LD|71121410|BB814141|K95398|ACT|105000|143|West St||419||01612|N|6|8/10/2010 5:48:00 PM|63|A|134600|3.09
LD|71122541|BB980189|AC0249|ACT|4000000|49|Revere Beach Blvd||20|REV|02151|N|1|8/12/2010 12:17:00 PM|0|A|5482|0.13
LD|71122597|A0000054|A80011|ACT|799000|Lot 3|Beach Street||201||02025|U|4|9/14/2011 12:03:00 PM|15|A|91912|2.11
LD|71122725|K9502261|K01294|ACT|50000|61|Sherbrook Ave||401||01604|N|1|8/14/2010 10:19:00 AM|0|A|9615|0.22
LD|71124047|CT000190|K95310|EXT|1400000|722|Main Street||431|26H|01537|N|9|9/1/2010 8:23:00 AM|38|C|398138|9.13
LD|71124271|M0000197|M95165|ACT|299000|0|Fowler Rd||862||01085|N|4|8/16/2010 6:26:00 PM|15|A|401188|9.21
LD|71124879|TM004785|AC0111|ACT|14900|673|Jacobs Ladder Rd||572||01223|N|5|7/25/2011 2:28:00 PM|31|A|82764|1.9
LD|71124943|BB806567|FR0195|ACT|149900|728A|Main St.||154||02743|N|1|8/18/2010 8:58:00 AM|0|A|120003|2.75
LD|71124947|BB806567|FR0195|ACT|149900|728B|Main St.||154||02743|N|1|8/18/2010 9:05:00 AM|0|A|122373|2.8
LD|71125187|E0000DRN|E25901|ACT|109900|152|East||861||01073|N|1|8/18/2010 2:52:00 PM|0|A|191664|4.4
LD|71125399|M0000247|BB3028|ACT|35000|0|Chester Road||572|03I|01223|N|2|8/19/2010 8:51:00 AM|2|A|143748|3.3
LD|71126377|BB923717|BB9039|ACT|52500|33|Sage Rd||575||01255|N|3|8/20/2010 5:41:00 PM|5|A|95832|2.2
LD|71126614|BB801922|BB5997|ACT|600000|Lot 19|Boulder Trail||31||02081|N|0|8/21/2010 11:29:00 PM|0|A|80000|1.83
LD|71126615|BB801922|BB5997|ACT|500000|Lot 17|Boulder Trail||31||02081|N|1|11/1/2011 2:52:00 PM|1|A|88000|2.02
LD|71126645|K0003303|K01549|ACT|100000|Lot 32|Olde Carriage Lane||433||01516|U|2|8/22/2010 10:43:00 AM|2|A|99500|2.28
LD|71126912|FR000091|FR0038|ACT|85000|0|Jaffrey Street||164||02777|N|1|8/25/2010 9:47:00 AM|2|A|12197|0.28
LD|71127383|E0000DWP|BB8172|ACT|200000|0|Stoney Hill Road||675||05031|N|3|8/24/2010 12:00:00 PM|5|A|8102160|186
LD|71127641|E0000JMZ|M80028|ACT|122900|Lot 4|Grandview Drive||522||01342|N|1|8/24/2010 5:40:00 PM|2|A|77972|1.78
LD|71127644|CT002059|A80044|ACT|359500|46|Pond View Drive||125|OAK|02557|N|16|8/24/2010 5:49:00 PM|120|A|40946|0.94
LD|71127702|BB300018|BB0110|ACT|229000|96|Saddle Hill Rd||48||01748|N|7|6/30/2011 8:12:00 PM|127|A|138876|3.19
LD|71128021|BB801200|BB5458|ACT|84900|58|Ocean Avenue||155||02719|N|6|8/25/2010 2:53:00 PM|19|A|3616|0.08
LD|71128074|FR700010|FR0224|ACT|99000|ES|Ashley Blvd||156||02745|N|0|8/25/2010 4:02:00 PM|0|C|10759.32|0.24
LD|71128221|C8002933|C24300|ACT|1195000|342|Highland Avenue||316||01970|N|6|8/25/2010 10:17:00 PM|19|C|46173|1.06
LD|71128334|K0003124|K80014|ACT|80000|Lot 1|West & Riedell||433||01516|N|1|8/26/2010 4:10:00 PM|2|A|30644|0.7
LD|71128370|K0003124|K80014|ACT|100000|Lot 2|West St.||433||01516|N|1|8/26/2010 4:11:00 PM|2|A|100361|2.3
LD|71128378|K0003124|K80014|ACT|85000|Lot 3|West St.||433||01516|N|1|8/26/2010 4:12:00 PM|2|A|116522|2.67
LD|71128654|BB982902|BB9987|ACT|139900|Lot 1|Howland Road||162|ASO|02702|N|1|10/1/2010 9:33:00 AM|1|A|70000|1.6
LD|71128659|BB982902|BB9987|ACT|139900|Lot 2|Howland Road||162|ASO|02702|N|1|10/1/2010 9:33:00 AM|1|A|70000|1.6
LD|71129024|FR800463|FR7001|ACT|155000|Lot 5|Collins Corner||157|NDA|02747|N|1|8/27/2010 1:36:00 PM|2|A|524026|12.03
LD|71129060|A8001969|A95264|ACT|115000|83|Bittersweet Rd||107|EFA|02536|N|4|8/27/2010 2:26:00 PM|6|A|16074|0.37
LD|71129454|TM000959|AC0322|ACT|29900|5|Hobbs Ave||425||01506|N|30|8/29/2010 8:22:00 AM|439|D|13504|0.31
LD|71129696|FR700023|BB5807|ACT|9999|0|Evelyn St||157|NDA|02747|N|2|8/30/2010 11:47:00 AM|5|A|6480|0.14
LD|71129842|NB113559|NB1286|ACT|450000|0|Sullivan Rd L:9||374||01821|N|2|8/30/2010 2:59:00 PM|5|C|385506|8.85
LD|71129850|NB113559|NB1286|ACT|450000|0|Sullivan Rd L:4||374||01821|N|2|8/30/2010 3:08:00 PM|5|C|63598|1.46
LD|71129874|NB113559|NB1286|ACT|450000|0|Sullivan Rd L:3||374||01821|N|2|8/30/2010 3:33:00 PM|5|C|75794|1.74
LD|71129881|NB113559|NB1286|ACT|450000|0|Sullivan Rd L:2||374||01821|N|2|8/30/2010 3:36:00 PM|5|C|88862|2.04
LD|71129884|NB113559|NB1286|ACT|450000|0|Sullivan Rd L:1||374||01821|N|2|8/30/2010 3:40:00 PM|5|C|156816|3.6
LD|71129891|NB113559|NB1286|ACT|450000|0|Sullivan Rd, L:6||374||01821|N|2|8/30/2010 3:48:00 PM|5|C|132410|3.03
LD|71129897|NB113559|NB1286|ACT|450000|0|Sullivan Rd L:8||374||01821|N|2|8/30/2010 3:52:00 PM|5|C|60719|1.39
LD|71129901|NB113559|NB1286|ACT|450000|0|Sullivan Rd L:5||374||01821|N|2|8/30/2010 3:54:00 PM|5|C|60070|1.37
LD|71130130|TM004785|AC0111|ACT|29900|Lot 27|Algerie Rd||574||01253|N|5|8/10/2011 4:57:00 PM|31|A|187308|4.3
LD|71130163|BB806726|BB1498|BOM|150000|0/660|Pleasant Street||67||02703|N|1|8/31/2010 11:06:00 AM|2|A|931312|21.38
LD|71130772|H2443986|H24001|ACT|299995|718|Orange Road||506||01378|N|1|9/1/2010 12:02:00 PM|2|B|2918520|67
LD|71130912|K8000518|E21001|ACT|159900|0|Cummington Road||531||01012|N|1|9/1/2010 2:46:00 PM|2|A|1780732|40.87
