PROP_TYPE|LIST_NO|LIST_AGENT|LIST_OFFICE|STATUS|LIST_PRICE|STREET_NO|STREET_NAME|UNIT_NO|TOWN_NUM|AREA|ZIP_CODE|LENDER_OWNED|PHOTO_COUNT|PHOTO_DATE|PHOTO_MASK|RN_TYPE|NO_ROOMS|NO_BEDROOMS|NO_FULL_BATHS|NO_HALF_BATHS|MASTER_BATH|PARKING_SPACES|LOT_SIZE|SQUARE_FEET
RN|71328362|BB980063|BB0125|ACT|2650|24|Water Street|-|25||02035||16|1/17/2012 7:53:00 PM|65535|A|9|3|3|0|Y|8|114998|2585
RN|71328391|BB814147|BB4796|ACT|1200|45|Chatham Rd|1|14|10Z|02149||1|1/17/2012 9:57:00 PM|1|D|4|2|1|0||1|0|1000
RN|71328394|A0000991|A01801|ACT|1500|52|Liberty Street|E 3|213||02360||16|1/19/2012 9:34:00 AM|65535|B|6|2|1|1|N|2|0|1781
RN|71328495|G8002684|G80004|ACT|1100|773|Massachusettes Ave|A-9|60||01979||12|1/18/2012 10:14:00 AM|4095|C|4|2|1|0||2|0.1|865
RN|71328538|G0002769|AC1819|ACT|1697|28|West Street|7 A|458||01432||24|1/18/2012 11:15:00 AM|16777215|B|6|2|2|0||2|0|1770
RN|71328553|CT005248|A41401|ACT|1200|1070|Washington St|1070|204||02339||1|1/18/2012 11:34:00 AM|1|D|4|1|1|0|N|5|64468|650
RN|71328587|BB800791|BB5163|ACT|1250|76|Prospect St|1|405||01752||8|1/18/2012 12:33:00 PM|255|D|4|2|1|0|N|2|8000|1000
RN|71328608|G0001293|G61700|ACT|950|291|Jackson Street|2|364||01841||10|1/18/2012 1:09:00 PM|1023|D|5|3|1|0|N|2|5251|2311
RN|71328679|C8001540|C95001|ACT|900|183|River St|1|352||01832||4|1/19/2012 12:31:00 PM|15|D|5|2|1|0|N|1|0.27|0
RN|71328745|G0001462|G23401|ACT|3995|228|Salem St|0|363||01810||17|2/8/2012 8:19:00 AM|131071|A|9|4|2|1|Y|6|132368|3755
RN|71328928|A9503293|A95596|ACT|4000|210|Plymouth St|n/a|180||02346||30|1/19/2012 9:25:00 AM|1073741823|A|6|3|3|0|Y|6|217800|3102
RN|71328964|BB901352|AC0642|ACT|3000|65|E India Row|15 D|1|111|02110||4|1/19/2012 10:21:00 AM|15|C|3|1|1|0||0|99999|750
RN|71329020|TM007477|NB4108|ACT|2000|119|Terrace Ave|1|21||02152||20|1/19/2012 11:30:00 AM|1048575|A|7|4|1|0|N|1|8276|1248
RN|71329086|C8363217|C75100|ACT|1275|102|Washington|4|318||01945||4|1/19/2012 1:00:00 PM|15|D|4|1|1|0|N|1|7000|900
RN|71329122|B0326606|B95050|ACT|4200|9|Fletcher Street|SF|44||01890||30|1/20/2012 2:26:00 PM|1073741823|A|9|4|3|1|Y|4|9786|2800
RN|71329125|C0001340|G95022|ACT|1200|16|Altamont|2|352||01830||12|3/15/2012 12:39:00 PM|4095|D|4|2|1|0|N|2|0|926
RN|71329156|C9323431|C95157|ACT|3700|25|Intrepid Circle|25|318||01945||8|1/19/2012 2:47:00 PM|255|B|6|4|3|1||2|0|2850
RN|71329168|M9501149|M95209|ACT|1200|932|Boston Rd|1|839||01119||7|1/19/2012 3:09:00 PM|127|A|5|3|1|0||6|0.21|0
RN|71329238|NB900125|M95356|ACT|900|1177|Nantasket Ave|E1|196||02045||10|1/19/2012 11:35:00 PM|1023|C|3|1|1|0||1|9999|518
RN|71329261|BB805807|NB1863|ACT|3650|400|Stuart St.|#16F|1|101|02116||3|1/19/2012 6:39:00 PM|7|C|4|1|1|0|N|0|999999|765
RN|71329346|A8000382|A95602|ACT|1400|274|Foster Ave|0|208|FST|02050||1|1/20/2012 8:50:00 AM|1|A|6|4|1|0|N|2|4097|1152
RN|71329348|BB910511|BB5618|ACT|1200|89|E Hartford Ave|3G|436||01569||13|1/20/2012 8:51:00 AM|8191|B|5|2|1|1||2|0|1500
RN|71329371|C5580094|C95900|ACT|975|151|South Street|11|327||01966||3|3/5/2012 10:06:00 AM|7|D|2|1|1|0||2|0|600
RN|71329520|D9500111|D95041|ACT|1095|6|Sudbury Ct.|2|65||01754||8|1/23/2012 10:30:00 AM|255|D|5|3|1|0||2|7400|950
RN|71329601|C8000346|C95221|ACT|1500|1066|Washington St|1|326||01930||10|1/20/2012 2:59:00 PM|1023|A|7|2|1|0|N|1|3220|1797
RN|71329656|H9500142|H24001|ACT|950|440|School Street|1|466||01475||4|1/30/2012 1:52:00 PM|15|D|5|3|1|0|N|2|4.11|1500
RN|71329734|CT001067|A95406|ACT|1600|51|Fottler Rd|51|200||02043||17|1/20/2012 7:01:00 PM|131071|B|6|3|1|0|N|2|0.29|800
RN|71329771|B0447974|B13601|ACT|1800|19|Glenmere Ave|0|15||02148||14|1/20/2012 11:00:00 PM|16383|A|6|3|1|0|N|2|5205|1100
RN|71329791|BB805807|NB1863|ACT|3850|330|Beacon Street|126|1|101|02116||15|3/22/2012 9:36:00 AM|32767|C|4|1|1|0|Y|1|99999999|1025
RN|71329839|BB809205|BB3166|ACT|3000|53|Hobart Street|1|1|011|02135||2|1/21/2012 1:48:00 PM|3|C|6|3|2|0||2|999|1700
RN|71329840|H3587723|H95136|ACT|625|65|Main St|53|454||01453||2|1/21/2012 1:50:00 PM|3|D|2|1|1|0||0|21837|380
RN|71329842|H3587723|H95136|ACT|750|65|Main St|15|454||01453||4|1/21/2012 1:53:00 PM|15|D|3|1|1|0||0|21837|750
RN|71329843|CT001531|NB1079|ACT|6500|17|Pinckney Street|0|1|102|02114||0|1/21/2012 1:59:00 PM|0|A|7|2|2|1|Y|0|99999|2800
RN|71329878|CT000075|D95031|ACT|1750|7|Stewart Street|0|372||01851||13|1/21/2012 4:48:00 PM|8191|A|6|3|1|1|N|2|0|0
RN|71329911|BB903387|BB9581|ACT|1150|97|Spring st|000|1||02132||1|1/21/2012 10:32:00 PM|1|D|3|1|1|0|N|0|0|0
RN|71329934|BB921861|AC0111|ACT|4500|94|Highland Way|1|574||01253||12|1/22/2012 11:45:00 AM|4095|A|7|2|2|0|N|4|44560|1800
RN|71329938|BB921861|AC0111|ACT|6000|70|Deer Run|1|574||01253||20|1/22/2012 12:09:00 PM|1048575|A|7|4|3|0|Y|6|44000|2050
RN|71329942|G0002788|D95020|ACT|1100|14|KENMAR DR.|105|374||01821||10|1/22/2012 12:39:00 PM|1023|C|4|2|1|0|N|2|0|800
RN|71329964|M9500930|M95389|ACT|2400|141|Wyben Rd|1|862||01085||5|1/22/2012 2:54:00 PM|31|A|10|0|2|0|N|20|0|4000
RN|71329996|BB809472|M95385|ACT|1175|16|Loring Avenue|4|316||01970||11|1/22/2012 9:03:00 PM|2047|D|4|2|1|0|N|1|5000|1000
RN|71330117|BB910060|AC0720|ACT|4000|75|Pleasant|A|304||01867||1|1/23/2012 12:24:00 PM|1|C|9|4|5|0|Y|3|16925|4150
RN|71330149|BB922621|BB6400|ACT|2750|80|Broad Street|303|1|106|02110||7|1/23/2012 1:19:00 PM|127|C|3|1|1|0||0|9999|864
RN|71330283|BB809205|BB3166|ACT|4000|133|Glenville Ave|133|1|010|02134||4|1/23/2012 4:55:00 PM|15|B|7|5|3|0|N|3|0|2500
RN|71330392|BB980198|AC0672|ACT|1750|15|North Beacon Street|NR-1D|1|010|02134||10|1/25/2012 10:22:00 PM|1023|C|4|1|1|0||1|0|882
RN|71330394|H8000016|H95100|ACT|650|14|2nd St|1|454||01453||13|1/24/2012 2:29:00 AM|8191|D|4|1|1|0|N|2|9604|1153
RN|71330396|C9501321|AC0598|ACT|2200|23|Skinners Path|23|318||01945||5|1/26/2012 2:40:00 PM|31|C|4|2|1|1|N|1|0|1200
RN|71330497|BB985184|BB533|ACT|810|8|Storer Court|#4 - RR 246|1055||03038||1|1/24/2012 12:11:00 PM|1|D|3|1|1|0|N|1|10193|600
RN|71330536|H6381232|H31600|ACT|1325|9|W Meadow Estates Dr|9|461|35F|01474||15|1/24/2012 10:16:00 PM|32767|B|5|2|1|1|N|2|435600|1579
RN|71330569|C9500483|C95039|ACT|2000|36|Hillside Avenue|36|346||01913||9|1/24/2012 2:09:00 PM|511|A|7|3|1|1|N|4|9380|2070
RN|71330610|K0001509|K95413|EXT|950|4|Hartshorn Avenue|3|401||01602||4|1/24/2012 3:07:00 PM|15|D|5|2|1|0||1|9000|860
RN|71330705|BB982959|B92501|ACT|1400|5|Ash Street|9|16||02155||12|1/28/2012 12:04:00 PM|4095|C|4|2|1|0|N|1|0|783
RN|71330764|BB982913|BB1496|PCG|1450|56|Townsend Street|C-21|188||02351||9|3/8/2012 1:38:00 PM|511|C|5|2|1|0||2|0|894
RN|71330827|BB902399|BB6205|ACT|2300|15|N. Beacon Street|318|1|010|02134||9|1/25/2012 10:21:00 AM|511|C|3|1|1|0||1|0|650
RN|71330836|BB804054|BB8118|ACT|1000|451|School St|6-10|208||02050||3|1/25/2012 10:35:00 AM|7|C|4|2|1|0||2|99|930
RN|71330871|BB810798|BB5992|ACT|2000|84|Coolidge|84|55||01770||11|1/25/2012 11:30:00 AM|2047|A|7|3|2|0|N|7|696960|1370
RN|71330873|C2328839|C67300|ACT|1200|249|Loring Avenue|1|316||01970||8|1/25/2012 11:35:00 AM|255|D|5|2|1|0|N|1|5606|1100
RN|71330893|BB806238|BB4767|ACT|675|365|Ames|1|161||02721||5|3/17/2012 3:36:00 PM|31|D|6|2|1|0||0|0.17|1300
RN|71330976|C2328839|C67300|ACT|1100|249|Loring Avenue|2|316||01970||2|1/25/2012 2:15:00 PM|3|D|5|2|1|0|N|1|5606|1100
RN|71330984|FR001208|FR0227|ACT|700|431|Globe St|2 West|161||02724||13|1/25/2012 2:19:00 PM|8191|D|6|3|1|0|N|0|2614|3530
RN|71331085|CT003345|B95053|ACT|1000|53|Myrtle|2|14||02149||10|1/25/2012 5:10:00 PM|1023|D|4|1|1|0||0|3200|700
RN|71331214|A9500389|A95445|ACT|1700|16|LoPresti Road|0|213|27L|02360||23|1/26/2012 12:35:00 AM|8388607|A|10|5|2|0|N|6|41818|1391
RN|71331252|BB806473|BB6540|ACT|3500|165|Tafts Ave|1|21|41S|02152||8|2/15/2012 5:07:00 PM|255|A|6|2|2|0||3|0.18|1412
RN|71331289|BB300755|BB0870|ACT|1450|55|David Terrace|23|29||02062||0|1/26/2012 10:32:00 AM|0|B|5|2|1|1|N|2|141570|720
RN|71331367|K8000341|K80013|ACT|1400|17|Medfield St|0|401||01606||8|2/6/2012 11:06:00 AM|255|A|7|4|1|0|N|2|0|1502
RN|71331405|BB910028|BB8180|ACT|1850|1697|Main St|1|193||02190||1|1/26/2012 1:24:00 PM|1|B|6|3|1|1|N|2|5000|1700
RN|71331418|A0001500|A00450|ACT|5000|465 CH|Jerusalem Road|1|201||02025||27|1/26/2012 1:44:00 PM|134217727|A|9|3|4|1|Y|4|0|3300
RN|71331422|A0001500|A00450|ACT|2650|430 CH|Atlantic Avenue|2|201||02025||15|1/26/2012 1:47:00 PM|32767|D|4|2|1|0|N|1|0|1000
RN|71331450|CT006016|NB3016|ACT|1500|390|S Main St|201|161||02721||2|1/26/2012 4:05:00 PM|3|B|4|0|0|2||50|20000|1200
RN|71331493|BB600106|BB4722|ACT|700|41|Hamlet Street|1|161||02723||3|3/14/2012 12:40:00 PM|7|D|5|3|1|0|N|0|4398|927
RN|71331527|G0002741|AC0865|ACT|1650|15|Lisa Lane|15|364||01843||8|1/26/2012 4:34:00 PM|255|A|8|3|1|1||4|7866|1776
RN|71331546|BB902334|BB1315|ACT|1000|126|Cottage St|B|34||02038||13|1/26/2012 4:54:00 PM|8191|D|6|3|1|0|N|2|9751|1000
RN|71331569|K8002035|K95622|ACT|1000|819|Pleasant St|2|420|18Z|01542||8|1/26/2012 5:51:00 PM|255|B|4|2|1|0|N|2|0|800
RN|71331571|BB801643|AC0477|ACT|850|71|Metacomet Ave|2|2009||02916||8|1/26/2012 5:58:00 PM|255|D|4|2|1|0|N|2|8760|840
RN|71331572|BB600106|BB4722|ACT|650|41|Hamlet Street|2|161||02723||3|3/26/2012 10:58:00 AM|7|D|5|3|1|0|N|0|4398|927
RN|71331606|A8002079|A95624|ACT|5500|115|Marlborough Street|Unit: PH|1|101|02116||12|1/27/2012 7:02:00 AM|4095|C|4|2|1|1|N|0|0|1190
RN|71331672|BB815574|BB8100|ACT|5750|169|Walnut Street|0|12|06W|02445||7|1/27/2012 10:44:00 AM|127|B|11|7|3|1|Y|2|0|4311
RN|71331715|A0001487|M80002|ACT|1800|12|Cadish Ave-summer|0|196||02045||7|1/27/2012 10:51:00 AM|127|A|7|3|1|0|N|2|5502|1686
RN|71331725|BB808228|BB5200|ACT|2295|20|Hammond Pond Parkway|602|39||02467||10|3/8/2012 1:31:00 PM|1023|C|4|2|1|0|N|1|0|1000
RN|71331766|CT004080|K95257|ACT|750|18|Cherry St|3|421||01562||7|2/3/2012 12:04:00 PM|127|D|3|1|1|0||1|0|875
RN|71331787|A8001716|A90089|ACT|1600|1|A street|203|196||02045||6|3/27/2012 10:50:00 AM|63|C|6|2|2|0|Y|2|999999|1100
RN|71331946|BB806479|BB5990|ACT|2800|12|Rice St|12|409||01545||12|1/27/2012 4:53:00 PM|4095|A|10|4|3|0|Y|8|30000|3500
RN|71331991|A0001226|A95534|ACT|1200|31|Sandwich Road|0|213|CHV|02360||3|1/27/2012 7:07:00 PM|7|A|4|2|1|0|N|2|40000|768
RN|71331999|BB981488|BB1591|EXT|1300|241|Pond St.|241|45||01721||15|1/27/2012 7:56:00 PM|32767|A|5|2|1|1||2|0|1100
RN|71332008|FR700024|FR0046|ACT|675|22|Ashmont St|2|164||02777||5|1/28/2012 10:57:00 AM|31|D|3|1|1|0||2|12197|700
RN|71332063|BB804704|NB3500|ACT|3300|250|Allston Street|C|1|011|02135||10|1/28/2012 10:44:00 AM|1023|B|7|4|2|1||0|99999|1800
RN|71332083|BB901905|BB4360|ACT|4700|154|Beacon St|4|1|101|02116||18|1/28/2012 1:07:00 PM|262143|C|3|1|1|0||1|0|1060
RN|71332124|BB815724|BB9095|ACT|2300|68|Hovey Place|68|372|BLV|01852||12|1/28/2012 6:28:00 PM|4095|A|10|5|2|1|N|6|0.43|4891
RN|71332125|BB807993|BB0285|ACT|875|23|High|1|68||02760||1|1/28/2012 6:37:00 PM|1|D|3|1|1|0||1|0|0
RN|71332148|CT004525|AC1867|ACT|2800|80|Fenway|21|1|105|02115||12|1/28/2012 10:47:00 PM|4095|D|3|2|1|0|N|0|0|0
RN|71332157|CT004525|AC1867|ACT|2800|384|Commonwealth Ave|63|1|05M|02115||4|1/29/2012 12:20:00 AM|15|D|3|3|1|0|N|0|9999|9999
RN|71332162|CT004525|AC1867|ACT|2800|384|Commonwealth Ave|43|1|05M|02115||5|1/29/2012 7:32:00 AM|31|D|3|3|1|0|N|0|9999|9999
RN|71332201|A8001401|A70003|ACT|1400|100|Parks St|44|209|09S|02332||9|1/29/2012 6:56:00 PM|511|C|3|1|1|0||1|3049|900
RN|71332231|A8001716|A90089|ACT|1600|1|A street|605|196||02045||6|3/23/2012 1:28:00 PM|63|C|4|2|2|0|Y|2|9999999|1250
RN|71332236|CT004525|AC1867|ACT|3600|246|Parker Hill Ave|2|1|107|02120||13|1/29/2012 3:14:00 PM|8191|D|7|4|1|0|N|0|99999|99999
RN|71332237|BB921861|AC0111|ACT|6500|379|Highland Way|1|575||01255||16|1/29/2012 3:16:00 PM|65535|A|11|5|4|1|Y|5|43560|4200
RN|71332323|K8002070|K95344|ACT|950|34|Ash St|2|421||01562||28|1/30/2012 7:05:00 AM|268435455|D|5|3|1|0|N|3|9823|1839
RN|71332339|CT002063|A95065|ACT|1550|340|Centre Ave|R8|187||02370||7|1/30/2012 8:35:00 AM|127|B|7|2|2|0|N|2|99999|1602
RN|71332347|FR001227|FR0235|ACT|800|64|Forest|1|161||02721||10|2/20/2012 9:06:00 AM|1023|D|7|2|1|0|N|1|0.14|1200
RN|71332367|BB901976|BB8100|ACT|9500|213|Merriam Street|0|57|39T|02493||6|1/30/2012 10:02:00 AM|63|A|9|5|5|1|Y|4|49700|4195
RN|71332381|A8000462|A05302|ACT|6500|9|Tillinghast Dr|9|200||02043||24|1/30/2012 10:23:00 AM|16777215|A|10|3|2|2|Y|2|0.1|5000
RN|71332388|BB809654|BB3431|ACT|1075|11|Dailey Street|C|67||02703||12|1/30/2012 3:28:00 PM|4095|C|4|2|1|0|N|1|0|900
RN|71332419|BB810993|AC1527|EXT|1850|692|Boylston St|692|39|NCR|02459||8|1/30/2012 11:29:00 AM|255|B|8|3|1|0|N|2|6160|1488
RN|71332469|B0388163|B13001|ACT|1000|80|Industrial Way|1|302||01887||19|1/30/2012 12:34:00 PM|524287|C|1|0|0|1|N|4|1200|1200
RN|71332471|BB903658|BB5460|ACT|1500|10|Coffey|2|1|05Q|02122||5|1/30/2012 12:37:00 PM|31|C|4|2|1|0||1|0|777
RN|71332477|BB805835|NB5054|ACT|1300|211|Jefferson Ave|2|316||01970||7|1/30/2012 12:45:00 PM|127|D|5|2|1|0||2|1100|1100
RN|71332484|NB111541|NB2109|ACT|2400|12-16|Ellery Street|305|13||02138||7|1/30/2012 12:53:00 PM|127|D|3|2|1|0||1|999999|868
RN|71332500|C0001118|C77800|ACT|1975|14|Essex Green|14|315||01960||7|1/30/2012 1:25:00 PM|127|B|5|2|1|1|N|1|0|1512
RN|71332502|BB810192|BB6170|ACT|1850|46|Auburn St|2|39||02465||6|1/30/2012 1:20:00 PM|63|D|7|2|1|1||3|4840|1600
RN|71332513|BB300972|BB3473|ACT|1700|78|Roberts Drive|78|59||01730||1|1/30/2012 1:31:00 PM|1|B|4|2|1|0|N|1|0|802
RN|71332538|CT002745|AC1079|ACT|1250|1|Chapel Hill Drive|10|213||02360||5|1/30/2012 2:16:00 PM|31|C|4|2|1|0|N|1|0|895
RN|71332566|NB113185|NB4080|ACT|945|112|Marston Street|115|364||01841||4|1/30/2012 2:55:00 PM|15|D|1|1|1|0|N|1|160000|690
RN|71332581|NB113185|NB4080|PCG|945|112|Marston Street|313|364||01841||4|1/30/2012 3:15:00 PM|15|D|1|1|1|0||1|160000|690
RN|71332583|NB113185|NB4080|ACT|1425|6|Allston Street|6|364||01841||4|1/30/2012 3:19:00 PM|15|B|6|3|2|1||1|160000|1300
RN|71332601|NB113185|NB4080|ACT|1185|112|Marston Street|402|364||01841||4|1/30/2012 3:38:00 PM|15|D|2|2|1|1||1|160000|925
RN|71332605|BB808009|AC1195|ACT|2250|10|Museum Way|207|13||02139||2|1/30/2012 3:41:00 PM|3|C|3|1|1|0||1|99999|680
RN|71332620|CT002303|BB9063|ACT|1300|120|Greenwood St|3|1|05P|02121||9|3/29/2012 6:59:00 PM|511|D|5|3|1|0|N|0|3745|1000
RN|71332634|C8001106|NB1579|ACT|2700|149|North Street|1|1||02109||2|1/30/2012 4:29:00 PM|3|C|2|0|0|2||1|999999|700
RN|71332641|BB982362|C95102|ACT|950|27|Edwards Court|2|312||01905||9|1/30/2012 4:42:00 PM|511|D|4|2|1|0||0|0.05|779
RN|71332673|BB800370|BB4796|ACT|1800|61|Broad Reach|T22|193||02191||14|1/30/2012 6:01:00 PM|16383|C|6|3|2|1|Y|1|9999|1576
RN|71332675|K0001672|K95519|ACT|900|144|Russell St|3|401||01609||6|1/30/2012 6:09:00 PM|63|D|6|1|1|0||0|7438|950
RN|71332742|BB910439|BB4667|ACT|1400|640|Maxfield Street|1|156|NWE|02740||1|1/30/2012 11:40:00 PM|1|A|5|4|1|1||4|7500|1352
RN|71332769|NB113640|NB4469|ACT|1350|462|Nahatan Street|B3|29||02062||11|1/31/2012 8:29:00 AM|2047|C|5|2|1|0|N|1|0|800
RN|71332860|BB809839|NB4025|ACT|4400|10|Bowdoin St|401|1|102|02114||6|1/31/2012 11:31:00 AM|63|C|4|2|2|0|Y|0|1098|1098
RN|71332881|H0402860|NB5396|ACT|1400|59|East St|1|460||01463||10|2/10/2012 3:21:00 PM|1023|A|5|2|1|0|N|2|50000|984
RN|71332929|BB810329|NB5324|ACT|1650|1234|Blue Hill Ave|2|1|003|02126||1|1/31/2012 1:39:00 PM|1|D|6|4|1|0||0|3938|1100
RN|71332941|FR000069|FR0229|ACT|525|228|Pleasant Grove Road|3|6036||34452||12|1/31/2012 1:58:00 PM|4095|D|6|2|1|0|N|2|17100|788
RN|71332949|FR000069|FR0229|ACT|525|228|Pleasant Grove Road|1|6036||34452||4|1/31/2012 2:07:00 PM|15|D|6|2|1|0|N|2|17100|788
RN|71332956|FR000069|FR0229|ACT|475|224|Pleasant Grove Road|1|6036||34452||11|1/31/2012 2:25:00 PM|2047|D|6|2|1|0|N|2|17100|788
RN|71333005|C0001118|C77800|ACT|1650|1008|Paradise|PH-O|317||01907||1|1/31/2012 3:38:00 PM|1|C|5|2|2|0|Y|1|0|1213
RN|71333085|CT003638|BB5774|ACT|1300|20|Manley St|3 L|1||02122||6|1/31/2012 5:30:00 PM|63|D|5|2|1|0||0|0.1|1300
RN|71333097|K0001035|K01275|ACT|1250|44|North Main Street|A|443||01536||14|1/31/2012 5:49:00 PM|16383|D|4|2|1|0|N|4|8276|1116
RN|71333119|H8000681|K95580|EXT|1400|20|Fifth St.|Unit #2|454||01453||3|1/31/2012 6:41:00 PM|7|D|6|2|1|0|N|2|0.29|900
RN|71333137|D9502909|AC0099|ACT|725|288|Swanson Road|202|60||01719||6|1/31/2012 7:52:00 PM|63|C|3|1|1|0||2|0|556
RN|71333166|BB922259|BB8199|ACT|950|7|Highland Park|A|436||01569||7|1/31/2012 9:45:00 PM|127|D|5|2|1|0|N|2|45000|1400
RN|71333186|BB301089|BB9703|ACT|1900|2|Village Dr|2|195||02169||14|2/8/2012 4:14:00 PM|16383|C|5|2|2|0||1|0|1254
RN|71333199|CT002246|AC1408|ACT|1500|68|Percival|1|1|05O|02122||10|1/31/2012 11:58:00 PM|1023|D|5|3|1|0|N|0|1200|1200
RN|71333282|B8000321|B80016|ACT|1800|295|Salem St.|58|301||01801||13|2/1/2012 9:18:00 AM|8191|C|5|2|2|0|Y|2|0|1252
RN|71333325|BB807681|BB6860|ACT|1150|25|Eagle Ave|4|185||02301||6|2/1/2012 10:13:00 AM|63|C|5|2|1|0|N|2|0|885
RN|71333339|BB300755|BB0870|ACT|1395|14|West|14|29||02062||9|2/1/2012 10:58:00 AM|511|D|5|2|1|1|N|2|5000|982
RN|71333363|K8001751|AC1357|ACT|1200|43|Swan Avenue|1|401||01602||30|2/1/2012 11:01:00 AM|1073741823|B|4|2|1|1|N|2|7063|1055
RN|71333366|BB985184|BB533|ACT|1100|17|Pin Pl|RR 310|1125||03053||1|2/1/2012 11:05:00 AM|1|E|4|2|1|0||3|0|1100
RN|71333389|BB300755|BB0870|ACT|1275|55|David Terrace|0|29||02062||6|2/1/2012 11:37:00 AM|63|D|4|2|1|0|N|1|43560|720
RN|71333394|K8000521|K01104|ACT|900|6|Old Faith Road|0|409||01545||5|2/1/2012 11:32:00 AM|31|A|4|1|1|0|N|2|3000|600
RN|71333418|BB985184|BB533|ACT|1000|26|Nor Pl|RR 312|1125||03053||1|2/1/2012 11:59:00 AM|1|E|4|2|1|0||3|0|1000
RN|71333441|K0002202|K95398|ACT|875|80|Fairhaven Road|3|401||01606||5|2/1/2012 12:20:00 PM|31|D|5|2|1|0|N|0|0|1000
RN|71333446|BB806885|AC1395|ACT|750|70|Southbridge|1003|401||01608||4|2/1/2012 12:26:00 PM|15|C|1|0|1|0|N|1|0|375
RN|71333473|A0002162|BB2685|ACT|2900|158|foster|1|208|OCB|02050||2|2/21/2012 2:48:00 PM|3|A|8|4|2|1||9|12000|2320
RN|71333523|A0001005|BB2685|ACT|995|1|St Charles|HOUSE|213|27L|02360||2|2/1/2012 1:59:00 PM|3|A|2|1|1|0|N|2|5000|350
RN|71333537|M0000422|M95197|ACT|700|5|Winthrop Terrace|2L|426||01083||22|2/10/2012 6:25:00 PM|4194303|D|4|2|1|0|N|2|5000|700
RN|71333544|TEAM0086|BB5713|ACT|1450|3|Hallmark Gdns|12|61||01803||6|2/1/2012 2:23:00 PM|63|C|4|2|1|0|N|2|0|915
RN|71333583|CT002658|K95535|ACT|1475|577|bennington|2|1||02128||3|2/1/2012 3:04:00 PM|7|D|8|2|1|0|N|5|13000|1100
RN|71333590|CT002658|K95535|ACT|750|40a|Morse Ave|1|868||01082||1|2/1/2012 3:13:00 PM|1|D|5|2|1|0||2|11000|1000
RN|71333594|H0547510|K95580|ACT|1400|17|Turnpike Rd|1|464||01473||7|2/1/2012 3:19:00 PM|127|A|6|2|1|1|N|2|130680|1525
RN|71333613|G0002784|AC1818|ACT|650|746|Central|2B|372||01852||7|2/2/2012 10:57:00 AM|127|D|2|1|1|0|N|1|0|0
RN|71333659|FR000174|FR0059|ACT|1550|249|Pleasant St|2|175||02769||0|2/1/2012 4:25:00 PM|0|D|5|3|1|0|N|6|90000|1000
RN|71333690|K8000170|K95083|ACT|1000|5|Cottage Street|3|401||01609||1|2/1/2012 5:03:00 PM|1|D|5|4|1|0||0|0.13|0
RN|71333714|A0000253|A95066|ACT|1000|14|Fox Road|B|213||02360||10|2/23/2012 2:11:00 PM|1023|A|3|1|1|0|N|2|0|576
RN|71333793|A8001470|AC0094|ACT|1875|27|Hall Street|2|185||02302||15|2/1/2012 9:56:00 PM|32767|D|7|4|2|0||2|5663|1800
RN|71333847|BB809081|BB2442|ACT|3300|9|Kenilworth St|0|202|HUM|02066||29|2/2/2012 8:31:00 AM|536870911|A|8|3|3|0|Y|5|6400|2925
RN|71333919|K8000341|K80013|ACT|675|1|Becket St|3|401||01603||0|3/28/2012 3:08:00 PM|1|D|4|2|1|0|N|1|0|700
RN|71333932|BB985184|BB533|ACT|1000|18|Nor Pl|RR 313|1125||03053||4|2/2/2012 10:50:00 AM|15|E|4|2|1|0||3|0|1000
RN|71333953|BB922748|NB2155|ACT|2350|31|Cunard|4|1|105|02115||4|2/2/2012 11:20:00 AM|15|C|4|2|1|0||0|9999999|99999
RN|71333961|BB985184|BB533|ACT|1100|29|Con  Dr|RR 314|1125||03053||2|2/2/2012 11:30:00 AM|3|E|4|2|2|0||3|0|1100
RN|71333979|CT005316|NH0035|ACT|4999|6|Powers Road|.|1104||03049||9|2/2/2012 11:52:00 AM|511|A|10|5|5|1||4|2.3|5997
RN|71333987|H3387133|H80006|ACT|1200|16|North End Road|NA|461||01469||6|2/2/2012 12:00:00 PM|63|A|5|3|1|0|N|3|50530|960
RN|71334056|NB115254|NB5317|ACT|2000|11|wales drive|0|102||02532||2|2/2/2012 1:45:00 PM|3|A|3|2|1|0|N|2|8000|720
RN|71334070|CT000075|D95031|ACT|1280|20|Dana Street|A|372||01850||19|2/5/2012 11:16:00 AM|524287|C|5|2|1|1|Y|2|0|1100
RN|71334101|BB903457|BB2432|ACT|1600|35|Simmons Avenue|1|185||02301||1|2/2/2012 2:28:00 PM|1|B|5|3|1|1||1|7405|9999
RN|71334113|NB113685|NB1736|ACT|2300|2|Termine St|2|1|007|02130||8|2/3/2012 4:38:00 PM|255|C|4|2|2|0|Y|0|0|1001
RN|71334141|FR000540|A95340|ACT|3000|20|Flagship Dr|0|157|SDA|02748||7|2/2/2012 4:41:00 PM|127|A|8|4|2|2|Y|4|21781|2560
RN|71334148|K8001175|AC0322|ACT|1375|17|Hopkinton Road|1|442||01568||15|2/2/2012 3:27:00 PM|32767|A|5|2|1|0||4|45749|893
RN|71334176|A0001480|BB2685|ACT|2200|77|Gurnet Road|1|209||02332||1|2/2/2012 4:10:00 PM|1|A|7|4|1|1|N|4|8276|1680
